MarketKey,LastUpdate,Name,Description,Price,Point,AdjustedPoint,Probability,Score,FantasyScorePoint,MeanFantasyScore,FinalProjectedFPS
batter_doubles,2023-08-02T16:43:39Z,Over,Orlando Arcia,360,0.5,1.0,0.21739130434782608,3.0,0.6521739130434783,0.5930526800092017,3.9117411436922254
batter_triples,2023-08-02T16:43:08Z,Over,Orlando Arcia,8000,0.5,1.0,0.012345679012345678,3.5,0.043209876543209874,0.043209876543209874,3.9117411436922254
batter_runs_scored,2023-08-02T16:42:46Z,Over,Orlando Arcia,135,0.5,1.0,0.425531914893617,2.0,0.851063829787234,0.8698393120224758,3.9117411436922254
batter_runs_scored,2023-08-02T16:43:08Z,Over,Orlando Arcia,125,0.5,1.0,0.4444444444444444,2.0,0.8888888888888888,0.8698393120224758,3.9117411436922254
batter_runs_scored,2023-08-02T16:43:39Z,Over,Orlando Arcia,130,0.5,1.0,0.43478260869565216,2.0,0.8695652173913043,0.8698393120224758,3.9117411436922254
batter_rbis,2023-08-02T16:42:46Z,Over,Orlando Arcia,220,0.5,1.0,0.3125,2.0,0.625,0.6350806451612903,3.9117411436922254
batter_rbis,2023-08-02T16:43:39Z,Over,Orlando Arcia,210,0.5,1.0,0.3225806451612903,2.0,0.6451612903225806,0.6350806451612903,3.9117411436922254
batter_home_runs,2023-08-02T16:42:46Z,Over,Ozzie Albies,500,0.5,1.0,0.16666666666666666,4.0,0.6666666666666666,0.611111111111111,4.643723313080021
batter_home_runs,2023-08-02T16:43:08Z,Over,Ozzie Albies,700,0.5,1.0,0.125,4.0,0.5,0.611111111111111,4.643723313080021
batter_home_runs,2023-08-02T16:43:39Z,Over,Ozzie Albies,500,0.5,1.0,0.16666666666666666,4.0,0.6666666666666666,0.611111111111111,4.643723313080021
batter_singles,2023-08-02T16:42:46Z,Over,Ozzie Albies,150,0.5,1.0,0.4,2.5,1.0,1.0702947845804989,4.643723313080021
batter_singles,2023-08-02T16:43:08Z,Over,Ozzie Albies,110,0.5,1.0,0.47619047619047616,2.5,1.1904761904761905,1.0702947845804989,4.643723313080021
batter_singles,2023-08-02T16:43:39Z,Over,Ozzie Albies,145,0.5,1.0,0.40816326530612246,2.5,1.0204081632653061,1.0702947845804989,4.643723313080021
